datetime,a_norm,a_norm_filt,ENMO,ENMO_cum_gmin
1970-01-01 00:00:00.000000000,1.4338305339195423,1.4436645219801976,0.44366452198019757,7.39440869966996e-12
1970-01-01 00:00:00.000000000,1.4338305339195423,1.4548614455426483,0.4548614455426483,1.4975432792047434e-11
1970-01-01 00:00:00.000000000,1.4633324981015081,1.461802499539123,0.461802499539123,2.2672141117699483e-11
1970-01-01 00:00:00.000000000,1.4884522162300005,1.467253366937071,0.4672533669370711,3.045969723331733e-11
1970-01-01 00:00:00.000000000,1.4895667155250214,1.4633419931876304,0.46334199318763036,3.818206378644451e-11
1970-01-01 00:00:00.000000000,1.461084870909284,1.443943420701122,0.4439434207011219,4.558112079812988e-11
1970-01-01 00:00:00.000000000,1.4142736651723384,1.4195209045889148,0.4195209045889148,5.2573135874611795e-11
1970-01-01 00:00:00.000000000,1.366339635668965,1.394774836244267,0.3947748362442669,5.915271647868291e-11
1970-01-01 00:00:00.000000000,1.366339635668965,1.3774982919740548,0.3774982919740548,6.544435467825049e-11
1970-01-01 00:00:00.000000000,1.3658363738017816,1.3711432515253112,0.37114325152531125,7.163007553700568e-11
1970-01-01 00:00:00.000000000,1.3747021495582235,1.376014570094098,0.376014570094098,7.789698503857397e-11
1970-01-01 00:00:00.000000000,1.382498462928621,1.3826659170376716,0.3826659170376716,8.427475032253517e-11
1970-01-01 00:00:00.000000000,1.3906962285128985,1.3909350294059168,0.39093502940591685,9.079033414596711e-11
1970-01-01 00:00:00.000000000,1.3995963703868342,1.398974952169153,0.398974952169153,9.743991668211967e-11
1970-01-01 00:00:00.000000000,1.407181935643007,1.4048567037330046,0.40485670373300464,1.0418752841100308e-10
1970-01-01 00:00:00.000000000,1.4149017633744048,1.407571441445295,0.4075714414452949,1.1098038576842467e-10
1970-01-01 00:00:00.000000000,1.4119072207478789,1.4085061507827978,0.40850615078279784,1.1778882161480463e-10
1970-01-01 00:00:00.000000000,1.4042699170743493,1.4085394067775714,0.4085394067775714,1.2459781172776415e-10
1970-01-01 00:00:00.000000000,1.4042699170743493,1.4064935660445306,0.4064935660445306,1.31372704495173e-10
1970-01-01 00:00:00.000000000,1.4073482156168742,1.4057056587526036,0.40570565875260356,1.3813446547438305e-10
1970-01-01 00:00:00.000000000,1.4046725597092014,1.4079101851903788,0.4079101851903788,1.4493296856088937e-10
1970-01-01 00:00:00.000000000,1.4079676842882438,1.4110643706721095,0.41106437067210955,1.5178404140542453e-10
1970-01-01 00:00:00.000000000,1.4152925492632256,1.4156740871677047,0.4156740871677047,1.5871194285821962e-10
1970-01-01 00:00:00.000000000,1.420040844483003,1.421647574417243,0.421647574417243,1.6573940243184033e-10
1970-01-01 00:00:00.000000000,1.4303967980948502,1.4273736505344137,0.4273736505344137,1.728622966074139e-10
1970-01-01 00:00:00.000000000,1.434539995956892,1.4259379380544244,0.42593793805442437,1.7996126224165429e-10
1970-01-01 00:00:00.000000000,1.4365980648740968,1.4235525665304796,0.42355256653047957,1.8702047168382896e-10
1970-01-01 00:00:00.000000000,1.4081139868632795,1.4168787186681677,0.4168787186681677,1.9396845032829842e-10
1970-01-01 00:00:00.000000000,1.4081139868632795,1.4055588904856335,0.40555889048563354,2.0072776516972566e-10
1970-01-01 00:00:00.000000000,1.3970275587832905,1.39129165343895,0.3912916534389499,2.072492927270415e-10
1970-01-01 00:00:00.000000000,1.3779408550442214,1.37932011232148,0.37932011232148,2.1357129459906615e-10
1970-01-01 00:00:00.000000000,1.365261879640679,1.3644380130059448,0.3644380130059448,2.1964526148249855e-10
1970-01-01 00:00:00.000000000,1.34825628127593,1.3515557460141665,0.3515557460141665,2.2550452391606797e-10
1970-01-01 00:00:00.000000000,1.333703490285603,1.3393046973409322,0.33930469734093216,2.311596022050835e-10
1970-01-01 00:00:00.000000000,1.3326162238243986,1.3303651760791302,0.3303651760791302,2.36665688473069e-10
1970-01-01 00:00:00.000000000,1.3166856116780499,1.3286396558031517,0.3286396558031517,2.4214301606978823e-10
1970-01-01 00:00:00.000000000,1.3205642733316694,1.3298246937252385,0.3298246937252385,2.476400942985422e-10
1970-01-01 00:00:00.000000000,1.3396286798960373,1.3281991650698035,0.3281991650698035,2.531100803830389e-10
1970-01-01 00:00:00.000000000,1.3396286798960373,1.327286431844657,0.3272864318446571,2.585648542471165e-10
1970-01-01 00:00:00.000000000,1.324488580547224,1.3225283149411025,0.32252831494110246,2.639403261628015e-10
1970-01-01 00:00:00.000000000,1.3121219455523179,1.310947190764055,0.3109471907640551,2.6912277934220243e-10
1970-01-01 00:00:00.000000000,1.2967736888138963,1.2944319557588522,0.29443195575885217,2.7402997860485e-10
1970-01-01 00:00:00.000000000,1.2817230590107989,1.2748804440219224,0.27488044402192235,2.7861131933854866e-10
1970-01-01 00:00:00.000000000,1.2570525048700234,1.24437621358681,0.24437621358680994,2.8268425623166214e-10
1970-01-01 00:00:00.000000000,1.2267310218625762,1.2233801970825575,0.22338019708255752,2.864072595163714e-10
1970-01-01 00:00:00.000000000,1.1596007933767551,1.242188560913953,0.2421885609139529,2.90443735531604e-10
1970-01-01 00:00:00.000000000,1.191793606292633,1.2659310355735038,0.26593103557350384,2.94875919457829e-10
1970-01-01 00:00:00.000000000,1.3757648781677776,1.2928096647485547,0.29280966474855474,2.997560805369716e-10
1970-01-01 00:00:00.000000000,1.3757648781677776,1.3399662697064376,0.3399662697064376,3.054221850320789e-10
1970-01-01 00:00:00.000000000,1.3611241677378298,1.3850883414480717,0.3850883414480717,3.118403240562134e-10
1970-01-01 00:00:00.000000000,1.3953838181661704,1.3986047961323107,0.3986047961323107,3.184837373250853e-10
1970-01-01 00:00:00.000000000,1.4174039650008037,1.4155264000157,0.41552640001569996,3.2540917732534694e-10
