time,gFx,gFy,gFz
2025-11-18 20:29:50.5230,-0.15,-0.508,-0.828,0.983
2025-11-18 20:29:50.5240,-0.15,-0.508,-0.828,0.983
2025-11-18 20:29:50.5310,-0.16,-0.508,-0.828,0.985
2025-11-18 20:29:50.5380,-0.191,-0.502,-0.826,0.985
2025-11-18 20:29:50.5520,-0.22,-0.505,-0.842,1.006
2025-11-18 20:29:50.5590,-0.229,-0.501,-0.852,1.015
2025-11-18 20:29:50.5680,-0.249,-0.493,-0.85,1.014
2025-11-18 20:29:50.5790,-0.256,-0.497,-0.856,1.022
2025-11-18 20:29:50.5880,-0.231,-0.494,-0.851,1.011
2025-11-18 20:29:50.5990,-0.219,-0.489,-0.832,0.99
2025-11-18 20:29:50.6120,-0.249,-0.52,-0.852,1.029
2025-11-18 20:29:50.6190,-0.25,-0.528,-0.871,1.049
2025-11-18 20:29:50.6350,-0.244,-0.506,-0.83,1.002
2025-11-18 20:29:50.6390,-0.377,-0.608,-0.741,1.03
2025-11-18 20:29:50.6560,-0.437,-0.647,-0.703,1.051
2025-11-18 20:29:50.6600,-0.411,-0.647,-0.711,1.045
2025-11-18 20:29:50.6690,-0.292,-0.59,-0.68,0.946
2025-11-18 20:29:50.6790,-0.236,-0.573,-0.543,0.824
2025-11-18 20:29:50.6890,-0.202,-0.592,-0.593,0.862
2025-11-18 20:29:50.7000,-0.17,-0.56,-0.682,0.899
2025-11-18 20:29:50.7120,-0.136,-0.488,-0.68,0.848
2025-11-18 20:29:50.7200,-0.088,-0.425,-0.711,0.833
2025-11-18 20:29:50.7350,-0.025,-0.365,-0.773,0.855
2025-11-18 20:29:50.7390,0.018,-0.305,-0.837,0.891
2025-11-18 20:29:50.7550,0.06,-0.251,-0.908,0.944
2025-11-18 20:29:50.7600,0.105,-0.205,-0.971,0.998
2025-11-18 20:29:50.7700,0.147,-0.166,-1.029,1.053
2025-11-18 20:29:50.7800,0.181,-0.147,-1.076,1.101
2025-11-18 20:29:50.7900,0.201,-0.118,-1.095,1.12
2025-11-18 20:29:50.8000,0.181,-0.105,-1.134,1.153
2025-11-18 20:29:50.8120,0.17,-0.11,-1.164,1.181
2025-11-18 20:29:50.8200,0.15,-0.109,-1.159,1.174
2025-11-18 20:29:50.8350,0.146,-0.139,-1.142,1.16
2025-11-18 20:29:50.8400,0.169,-0.18,-1.111,1.138
2025-11-18 20:29:50.8560,0.197,-0.204,-1.067,1.104
2025-11-18 20:29:50.8610,0.217,-0.223,-1.043,1.088
2025-11-18 20:29:50.8700,0.216,-0.238,-1.034,1.083
2025-11-18 20:29:50.8870,0.21,-0.249,-1.033,1.083
2025-11-18 20:29:50.8900,0.211,-0.252,-1.025,1.076
2025-11-18 20:29:50.9000,0.21,-0.253,-1.017,1.069
2025-11-18 20:29:50.9110,0.198,-0.245,-1.018,1.066
2025-11-18 20:29:50.9200,0.169,-0.237,-1.036,1.076
2025-11-18 20:29:50.9350,0.142,-0.219,-1.054,1.086
2025-11-18 20:29:50.9400,0.125,-0.209,-1.065,1.092
2025-11-18 20:29:50.9550,0.128,-0.21,-1.06,1.088
2025-11-18 20:29:50.9600,0.147,-0.214,-1.043,1.075
2025-11-18 20:29:50.9700,0.166,-0.223,-1.024,1.061
2025-11-18 20:29:50.9810,0.166,-0.227,-1.012,1.05
2025-11-18 20:29:50.9910,0.15,-0.233,-1.005,1.043
2025-11-18 20:29:51.0060,0.137,-0.24,-0.999,1.037
2025-11-18 20:29:51.0100,0.134,-0.248,-0.991,1.03
2025-11-18 20:29:51.0220,0.131,-0.255,-0.976,1.017
2025-11-18 20:29:51.0380,0.125,-0.267,-0.961,1.005
2025-11-18 20:29:51.0410,0.127,-0.28,-0.946,0.995
2025-11-18 20:29:51.0530,0.126,-0.285,-0.935,0.986
2025-11-18 20:29:51.0620,0.12,-0.293,-0.931,0.983
2025-11-18 20:29:51.0750,0.125,-0.295,-0.927,0.981
2025-11-18 20:29:51.0840,0.131,-0.292,-0.928,0.982
2025-11-18 20:29:51.0930,0.139,-0.283,-0.932,0.984
2025-11-18 20:29:51.1010,0.143,-0.272,-0.942,0.991
2025-11-18 20:29:51.1100,0.148,-0.256,-0.957,1.002
2025-11-18 20:29:51.1250,0.151,-0.241,-0.97,1.011
2025-11-18 20:29:51.1320,0.153,-0.229,-0.98,1.018
2025-11-18 20:29:51.1410,0.155,-0.223,-0.988,1.025
2025-11-18 20:29:51.1520,0.145,-0.223,-0.991,1.026
2025-11-18 20:29:51.1610,0.133,-0.227,-0.985,1.02
2025-11-18 20:29:51.1710,0.123,-0.231,-0.981,1.015
2025-11-18 20:29:51.1810,0.111,-0.235,-0.978,1.012
2025-11-18 20:29:51.1910,0.097,-0.24,-0.975,1.009
2025-11-18 20:29:51.2010,0.072,-0.24,-0.978,1.01
2025-11-18 20:29:51.2200,0.049,-0.24,-0.983,1.013
2025-11-18 20:29:51.2250,0.037,-0.241,-0.978,1.008
2025-11-18 20:29:51.2330,0.032,-0.249,-0.971,1.003
2025-11-18 20:29:51.2410,0.035,-0.254,-0.963,0.997
2025-11-18 20:29:51.2530,0.044,-0.261,-0.954,0.99
2025-11-18 20:29:51.2610,0.042,-0.271,-0.942,0.981
2025-11-18 20:29:51.2710,0.033,-0.283,-0.934,0.976
2025-11-18 20:29:51.2810,0.023,-0.289,-0.926,0.97
2025-11-18 20:29:51.2910,0.015,-0.298,-0.92,0.967
2025-11-18 20:29:51.3020,0.005,-0.303,-0.913,0.962
2025-11-18 20:29:51.3110,-0.002,-0.308,-0.914,0.965
2025-11-18 20:29:51.3220,-0.005,-0.306,-0.919,0.969
2025-11-18 20:29:51.3330,-0.0,-0.297,-0.93,0.976
2025-11-18 20:29:51.3420,0.002,-0.292,-0.936,0.98
2025-11-18 20:29:51.3550,0.003,-0.297,-0.928,0.974
2025-11-18 20:29:51.3620,0.004,-0.303,-0.918,0.967
2025-11-18 20:29:51.3720,0.005,-0.31,-0.91,0.961
2025-11-18 20:29:51.3820,-0.0,-0.312,-0.902,0.954
2025-11-18 20:29:51.4070,-0.012,-0.313,-0.899,0.952
2025-11-18 20:29:51.4080,-0.012,-0.313,-0.899,0.952
2025-11-18 20:29:51.4120,-0.023,-0.308,-0.905,0.956
2025-11-18 20:29:51.4220,-0.031,-0.303,-0.913,0.962
2025-11-18 20:29:51.4330,-0.026,-0.299,-0.914,0.962
2025-11-18 20:29:51.4420,-0.01,-0.297,-0.909,0.956
2025-11-18 20:29:51.4520,0.006,-0.297,-0.908,0.955
2025-11-18 20:29:51.4620,0.019,-0.299,-0.909,0.957
2025-11-18 20:29:51.4720,0.024,-0.298,-0.916,0.964
2025-11-18 20:29:51.4820,0.023,-0.297,-0.926,0.973
2025-11-18 20:29:51.4920,0.021,-0.294,-0.932,0.977
2025-11-18 20:29:51.5030,0.014,-0.287,-0.942,0.985
2025-11-18 20:29:51.5120,0.002,-0.279,-0.959,0.999
2025-11-18 20:29:51.5220,-0.005,-0.268,-0.97,1.006
2025-11-18 20:29:51.5340,-0.004,-0.258,-0.979,1.012
2025-11-18 20:29:51.5420,-0.003,-0.253,-0.986,1.018
2025-11-18 20:29:51.5540,-0.01,-0.251,-0.987,1.018
2025-11-18 20:29:51.5630,-0.021,-0.258,-0.982,1.016
2025-11-18 20:29:51.5730,-0.027,-0.265,-0.97,1.006
2025-11-18 20:29:51.5830,-0.025,-0.268,-0.965,1.002
2025-11-18 20:29:51.5960,-0.015,-0.266,-0.963,0.999
2025-11-18 20:29:51.6030,-0.002,-0.258,-0.959,0.993
2025-11-18 20:29:51.6130,0.008,-0.251,-0.959,0.991
2025-11-18 20:29:51.6230,0.019,-0.247,-0.955,0.987
2025-11-18 20:29:51.6350,0.022,-0.249,-0.948,0.98
2025-11-18 20:29:51.6430,0.013,-0.256,-0.942,0.976
2025-11-18 20:29:51.6540,0.007,-0.271,-0.929,0.968
2025-11-18 20:29:51.6630,0.008,-0.283,-0.914,0.957
2025-11-18 20:29:51.6730,0.01,-0.29,-0.906,0.951
2025-11-18 20:29:51.6830,0.013,-0.289,-0.903,0.948
2025-11-18 20:29:51.6930,0.017,-0.282,-0.909,0.952
2025-11-18 20:29:51.7030,0.017,-0.277,-0.92,0.961
2025-11-18 20:29:51.7140,0.018,-0.27,-0.928,0.967
2025-11-18 20:29:51.7230,0.005,-0.267,-0.94,0.977
2025-11-18 20:29:51.7350,-0.011,-0.269,-0.952,0.989
2025-11-18 20:29:51.7430,-0.027,-0.271,-0.957,0.995
2025-11-18 20:29:51.7530,-0.036,-0.278,-0.962,1.002
2025-11-18 20:29:51.7630,-0.036,-0.285,-0.961,1.003
2025-11-18 20:29:51.7740,-0.025,-0.289,-0.95,0.993
2025-11-18 20:29:51.7840,-0.013,-0.292,-0.942,0.986
2025-11-18 20:29:51.7940,-0.002,-0.294,-0.936,0.981
2025-11-18 20:29:51.8040,0.001,-0.294,-0.935,0.98
2025-11-18 20:29:51.8140,0.002,-0.296,-0.935,0.981
2025-11-18 20:29:51.8240,0.002,-0.292,-0.935,0.98
2025-11-18 20:29:51.8350,-0.002,-0.287,-0.937,0.98
2025-11-18 20:29:51.8440,-0.005,-0.281,-0.935,0.976
2025-11-18 20:29:51.8540,-0.003,-0.276,-0.937,0.977
2025-11-18 20:29:51.8640,0.009,-0.269,-0.935,0.973
2025-11-18 20:29:51.8740,0.02,-0.261,-0.936,0.972
2025-11-18 20:29:51.8840,0.033,-0.251,-0.944,0.977
2025-11-18 20:29:51.8950,0.046,-0.235,-0.955,0.985
2025-11-18 20:29:51.9050,0.055,-0.222,-0.967,0.994
2025-11-18 20:29:51.9140,0.055,-0.21,-0.974,0.998
2025-11-18 20:29:51.9250,0.048,-0.196,-0.986,1.006
2025-11-18 20:29:51.9400,0.042,-0.178,-0.999,1.016
2025-11-18 20:29:51.9450,0.034,-0.161,-1.012,1.025
2025-11-18 20:29:51.9590,0.03,-0.145,-1.011,1.022
2025-11-18 20:29:51.9650,0.032,-0.156,-1.047,1.059
2025-11-18 20:29:51.9740,0.031,-0.129,-1.027,1.036
2025-11-18 20:29:51.9840,0.035,-0.114,-1.013,1.02
2025-11-18 20:29:51.9950,0.038,-0.115,-1.013,1.02
2025-11-18 20:29:52.0050,0.016,-0.124,-0.997,1.005
2025-11-18 20:29:52.0150,0.006,-0.133,-0.984,0.993
2025-11-18 20:29:52.0250,0.001,-0.134,-0.975,0.984
2025-11-18 20:29:52.0390,-0.003,-0.136,-0.956,0.966
2025-11-18 20:29:52.0450,-0.001,-0.15,-0.957,0.969
2025-11-18 20:29:52.0590,-0.002,-0.162,-0.974,0.987
2025-11-18 20:29:52.0650,-0.005,-0.158,-0.973,0.986
2025-11-18 20:29:52.0750,-0.008,-0.161,-0.974,0.987
2025-11-18 20:29:52.0850,-0.016,-0.165,-0.986,1.0
2025-11-18 20:29:52.0950,-0.026,-0.166,-1.0,1.014
2025-11-18 20:29:52.1050,-0.045,-0.162,-1.017,1.031
2025-11-18 20:29:52.1150,-0.075,-0.173,-1.019,1.036
2025-11-18 20:29:52.1260,-0.095,-0.178,-1.024,1.044
2025-11-18 20:29:52.1380,-0.1,-0.174,-1.035,1.054
2025-11-18 20:29:52.1450,-0.105,-0.172,-1.049,1.068
2025-11-18 20:29:52.1580,-0.107,-0.186,-1.068,1.089
2025-11-18 20:29:52.1650,-0.114,-0.187,-1.067,1.089
2025-11-18 20:29:52.1750,-0.133,-0.188,-1.056,1.081
2025-11-18 20:29:52.1860,-0.154,-0.189,-1.05,1.078
2025-11-18 20:29:52.1990,-0.172,-0.191,-1.04,1.071
2025-11-18 20:29:52.2060,-0.191,-0.201,-1.034,1.071
2025-11-18 20:29:52.2160,-0.2,-0.209,-1.031,1.071
2025-11-18 20:29:52.2260,-0.196,-0.218,-1.026,1.067
2025-11-18 20:29:52.2420,-0.183,-0.223,-1.02,1.06
2025-11-18 20:29:52.2580,-0.173,-0.211,-1.01,1.046
2025-11-18 20:29:52.2580,-0.173,-0.211,-1.01,1.046
2025-11-18 20:29:52.2660,-0.192,-0.204,-1.013,1.051
2025-11-18 20:29:52.2760,-0.203,-0.2,-1.01,1.049
2025-11-18 20:29:52.2860,-0.195,-0.198,-1.0,1.038
2025-11-18 20:29:52.2990,-0.184,-0.209,-0.984,1.023
2025-11-18 20:29:52.3060,-0.186,-0.225,-0.958,1.001
2025-11-18 20:29:52.3170,-0.183,-0.231,-0.947,0.992
2025-11-18 20:29:52.3270,-0.186,-0.221,-0.943,0.986
2025-11-18 20:29:52.3420,-0.195,-0.217,-0.942,0.986
2025-11-18 20:29:52.3610,-0.193,-0.219,-0.937,0.981
2025-11-18 20:29:52.3610,-0.193,-0.219,-0.937,0.981
2025-11-18 20:29:52.3670,-0.19,-0.223,-0.927,0.972
2025-11-18 20:29:52.3770,-0.183,-0.223,-0.908,0.953
2025-11-18 20:29:52.3870,-0.175,-0.215,-0.897,0.939
2025-11-18 20:29:52.3990,-0.168,-0.2,-0.896,0.933
2025-11-18 20:29:52.4070,-0.171,-0.188,-0.892,0.927
2025-11-18 20:29:52.4170,-0.203,-0.176,-0.892,0.932
2025-11-18 20:29:52.4270,-0.235,-0.169,-0.908,0.953
2025-11-18 20:29:52.4420,-0.244,-0.167,-0.912,0.959
2025-11-18 20:29:52.4610,-0.211,-0.18,-0.889,0.931
2025-11-18 20:29:52.4620,-0.211,-0.18,-0.889,0.931
2025-11-18 20:29:52.4670,-0.154,-0.167,-0.865,0.894
2025-11-18 20:29:52.4770,-0.114,-0.155,-0.846,0.868
2025-11-18 20:29:52.4870,-0.146,-0.134,-0.839,0.862
2025-11-18 20:29:52.4990,-0.237,-0.125,-0.858,0.899
2025-11-18 20:29:52.5080,-0.296,-0.107,-0.883,0.937
2025-11-18 20:29:52.5170,-0.343,-0.107,-0.892,0.962
2025-11-18 20:29:52.5270,-0.347,-0.119,-0.882,0.955
2025-11-18 20:29:52.5430,-0.306,-0.103,-0.847,0.906
2025-11-18 20:29:52.5630,-0.277,-0.029,-0.829,0.875
2025-11-18 20:29:52.5630,-0.277,-0.029,-0.829,0.875
2025-11-18 20:29:52.5670,-0.387,0.011,-0.853,0.937
2025-11-18 20:29:52.5770,-0.498,0.013,-0.898,1.027
2025-11-18 20:29:52.5880,-0.594,0.009,-0.89,1.07
2025-11-18 20:29:52.5990,-0.631,-0.013,-0.878,1.081
2025-11-18 20:29:52.6080,-0.621,-0.004,-0.856,1.058
2025-11-18 20:29:52.6180,-0.588,0.017,-0.827,1.015
2025-11-18 20:29:52.6280,-0.612,0.027,-0.799,1.007
2025-11-18 20:29:52.6430,-0.67,0.016,-0.783,1.031
2025-11-18 20:29:52.6600,-0.776,0.006,-0.791,1.108
2025-11-18 20:29:52.6600,-0.776,0.006,-0.791,1.108
2025-11-18 20:29:52.6680,-0.832,0.022,-0.764,1.13
2025-11-18 20:29:52.6780,-0.867,0.034,-0.759,1.153
2025-11-18 20:29:52.6880,-0.863,0.031,-0.765,1.154
2025-11-18 20:29:52.6990,-0.83,0.035,-0.759,1.125
2025-11-18 20:29:52.7080,-0.791,0.039,-0.749,1.09
2025-11-18 20:29:52.7180,-0.764,0.041,-0.735,1.061
2025-11-18 20:29:52.7280,-0.752,0.047,-0.719,1.041
2025-11-18 20:29:52.7440,-0.743,0.064,-0.723,1.039
2025-11-18 20:29:52.7610,-0.7,0.095,-0.745,1.027
2025-11-18 20:29:52.7610,-0.7,0.095,-0.745,1.027
2025-11-18 20:29:52.7680,-0.691,0.115,-0.744,1.022
2025-11-18 20:29:52.7780,-0.69,0.143,-0.753,1.031
2025-11-18 20:29:52.7880,-0.701,0.174,-0.771,1.056
2025-11-18 20:29:52.7990,-0.715,0.195,-0.778,1.074
2025-11-18 20:29:52.8090,-0.712,0.219,-0.756,1.061
2025-11-18 20:29:52.8190,-0.729,0.251,-0.728,1.06
2025-11-18 20:29:52.8280,-0.74,0.27,-0.707,1.058
2025-11-18 20:29:52.8410,-0.757,0.291,-0.685,1.062
2025-11-18 20:29:52.8570,-0.793,0.292,-0.647,1.064
2025-11-18 20:29:52.8590,-0.835,0.255,-0.563,1.039
2025-11-18 20:29:52.8690,-0.857,0.215,-0.437,0.986
2025-11-18 20:29:52.8790,-0.86,0.178,-0.328,0.937
2025-11-18 20:29:52.8890,-0.857,0.153,-0.244,0.904
2025-11-18 20:29:52.9000,-0.868,0.145,-0.17,0.896
2025-11-18 20:29:52.9090,-0.886,0.115,-0.114,0.901
2025-11-18 20:29:52.9190,-0.922,0.077,-0.063,0.927
2025-11-18 20:29:52.9290,-0.964,0.067,0.001,0.966
2025-11-18 20:29:52.9400,-0.99,0.081,0.06,0.995
2025-11-18 20:29:52.9610,-0.949,0.113,0.15,0.967
2025-11-18 20:29:52.9610,-0.949,0.113,0.15,0.967
2025-11-18 20:29:52.9690,-0.953,0.133,0.164,0.976
2025-11-18 20:29:52.9790,-0.998,0.161,0.163,1.024
2025-11-18 20:29:52.9900,-1.023,0.174,0.158,1.05
2025-11-18 20:29:53.0000,-1.015,0.198,0.144,1.044
2025-11-18 20:29:53.0100,-1.061,0.192,0.115,1.084
2025-11-18 20:29:53.0200,-1.062,0.204,0.117,1.088
2025-11-18 20:29:53.0300,-1.065,0.219,0.086,1.091
2025-11-18 20:29:53.0450,-1.033,0.214,0.061,1.057
2025-11-18 20:29:53.0600,-0.989,0.195,0.063,1.01
2025-11-18 20:29:53.0600,-0.989,0.195,0.063,1.01
2025-11-18 20:29:53.0690,-0.947,0.209,0.082,0.973
2025-11-18 20:29:53.0790,-0.891,0.234,0.073,0.924
2025-11-18 20:29:53.0900,-0.857,0.267,0.034,0.898
2025-11-18 20:29:53.1010,-0.846,0.328,-0.016,0.907
2025-11-18 20:29:53.1090,-0.877,0.372,-0.091,0.957
2025-11-18 20:29:53.1190,-0.923,0.387,-0.15,1.012
2025-11-18 20:29:53.1290,-0.963,0.393,-0.174,1.055
2025-11-18 20:29:53.1440,-0.978,0.394,-0.185,1.07
2025-11-18 20:29:53.1620,-1.009,0.453,-0.285,1.142
2025-11-18 20:29:53.1620,-1.009,0.453,-0.285,1.142
2025-11-18 20:29:53.1700,-1.013,0.514,-0.341,1.186
2025-11-18 20:29:53.1800,-0.988,0.58,-0.458,1.234
2025-11-18 20:29:53.1900,-0.961,0.675,-0.532,1.289
2025-11-18 20:29:53.2010,-0.96,0.761,-0.598,1.363
2025-11-18 20:29:53.2100,-0.969,0.808,-0.68,1.433
2025-11-18 20:29:53.2200,-0.924,0.809,-0.723,1.425
2025-11-18 20:29:53.2300,-0.91,0.809,-0.717,1.413
2025-11-18 20:29:53.2460,-0.891,0.841,-0.62,1.373
2025-11-18 20:29:53.2620,-0.649,0.562,-0.314,0.914
2025-11-18 20:29:53.2620,-0.649,0.562,-0.314,0.914
2025-11-18 20:29:53.2700,-0.612,0.436,-0.078,0.755
2025-11-18 20:29:53.2800,-0.568,0.369,0.108,0.686
2025-11-18 20:29:53.2910,-0.506,0.329,0.123,0.616
2025-11-18 20:29:53.3010,-0.463,0.362,0.019,0.588
2025-11-18 20:29:53.3110,-0.446,0.461,-0.053,0.644
2025-11-18 20:29:53.3210,-0.474,0.525,-0.186,0.731
2025-11-18 20:29:53.3310,-0.506,0.644,-0.367,0.897
2025-11-18 20:29:53.3460,-0.563,0.713,-0.461,1.019
2025-11-18 20:29:53.3630,-0.711,0.715,-0.364,1.072
2025-11-18 20:29:53.3630,-0.711,0.715,-0.364,1.072
2025-11-18 20:29:53.3710,-0.839,0.629,-0.177,1.063
2025-11-18 20:29:53.3810,-0.933,0.592,-0.052,1.106
2025-11-18 20:29:53.3910,-1.109,0.828,-0.381,1.435
2025-11-18 20:29:53.4010,-1.356,1.275,-1.04,2.132
2025-11-18 20:29:53.4110,-0.759,0.931,-0.398,1.265
2025-11-18 20:29:53.4210,-0.725,1.047,-0.24,1.296
2025-11-18 20:29:53.4310,-0.76,0.927,-0.093,1.202
2025-11-18 20:29:53.4470,-0.673,0.847,-0.011,1.082
2025-11-18 20:29:53.4620,-0.521,1.084,-0.208,1.221
2025-11-18 20:29:53.4630,-0.521,1.084,-0.208,1.221
2025-11-18 20:29:53.4710,-0.525,1.005,-0.216,1.154
2025-11-18 20:29:53.4810,-0.75,0.939,-0.039,1.202
2025-11-18 20:29:53.4910,-0.905,0.931,-0.028,1.299
2025-11-18 20:29:53.5020,-0.985,0.826,-0.02,1.286
2025-11-18 20:29:53.5120,-0.789,0.89,-0.12,1.195
2025-11-18 20:29:53.5220,-0.643,0.847,-0.17,1.077
2025-11-18 20:29:53.5320,-0.686,0.727,-0.165,1.013
2025-11-18 20:29:53.5470,-0.649,0.609,-0.077,0.893
2025-11-18 20:29:53.5630,-0.385,0.448,-0.03,0.591
2025-11-18 20:29:53.5630,-0.385,0.448,-0.03,0.591
2025-11-18 20:29:53.5720,-0.272,0.419,-0.022,0.5
2025-11-18 20:29:53.5820,-0.243,0.362,-0.069,0.441
2025-11-18 20:29:53.5920,-0.24,0.274,-0.118,0.383
2025-11-18 20:29:53.6020,-0.201,0.242,-0.121,0.337
2025-11-18 20:29:53.6120,-0.136,0.278,-0.086,0.321
2025-11-18 20:29:53.6220,0.003,0.358,-0.102,0.372
2025-11-18 20:29:53.6320,0.034,0.451,-0.066,0.457
2025-11-18 20:29:53.6480,-0.275,0.54,0.029,0.607
2025-11-18 20:29:53.6640,-0.581,0.96,-0.11,1.128
2025-11-18 20:29:53.6640,-0.581,0.96,-0.11,1.128
2025-11-18 20:29:53.6720,-0.735,1.103,-0.058,1.327
2025-11-18 20:29:53.6820,-0.825,1.206,0.077,1.463
2025-11-18 20:29:53.6920,-0.893,1.385,0.49,1.719
2025-11-18 20:29:53.7020,-1.025,1.541,0.617,1.951
2025-11-18 20:29:53.7130,-1.047,1.664,0.353,1.997
2025-11-18 20:29:53.7230,-0.887,1.817,0.121,2.026
2025-11-18 20:29:53.7330,-0.503,1.823,-0.047,1.892
2025-11-18 20:29:53.7490,-0.299,1.578,-0.079,1.608
2025-11-18 20:29:53.7640,-0.472,1.161,0.169,1.265
2025-11-18 20:29:53.7640,-0.472,1.161,0.169,1.265
2025-11-18 20:29:53.7720,-0.41,1.007,0.094,1.091
2025-11-18 20:29:53.7820,-0.39,0.782,-0.026,0.874
2025-11-18 20:29:53.7940,-0.275,0.661,0.052,0.718
2025-11-18 20:29:53.8030,-0.131,0.47,0.201,0.528
2025-11-18 20:29:53.8130,-0.423,0.347,0.125,0.561
2025-11-18 20:29:53.8230,-0.928,0.152,0.181,0.958
2025-11-18 20:29:53.8330,-0.846,0.033,0.124,0.856
2025-11-18 20:29:53.8460,-0.542,0.254,0.08,0.604
2025-11-18 20:29:53.8600,-0.212,0.622,0.26,0.707
2025-11-18 20:29:53.8620,-0.079,0.865,0.29,0.916
2025-11-18 20:29:53.8730,-0.017,1.061,0.244,1.089
2025-11-18 20:29:53.8830,-0.026,1.232,0.183,1.246
2025-11-18 20:29:53.8930,-0.069,1.368,0.106,1.374
2025-11-18 20:29:53.9030,-0.097,1.453,0.041,1.457
2025-11-18 20:29:53.9130,-0.079,1.483,0.019,1.485
2025-11-18 20:29:53.9230,-0.054,1.408,0.039,1.41
2025-11-18 20:29:53.9350,-0.095,1.126,0.079,1.133
2025-11-18 20:29:53.9450,-0.121,0.877,0.178,0.903
2025-11-18 20:29:53.9600,-0.183,0.752,0.239,0.81
2025-11-18 20:29:53.9630,-0.269,0.727,0.21,0.803
2025-11-18 20:29:53.9730,-0.306,0.776,0.166,0.851
2025-11-18 20:29:53.9850,-0.329,0.841,0.143,0.914
2025-11-18 20:29:53.9930,-0.382,0.911,0.183,1.005
2025-11-18 20:29:54.0030,-0.371,0.972,0.248,1.07
2025-11-18 20:29:54.0130,-0.319,1.003,0.282,1.09
2025-11-18 20:29:54.0230,-0.335,0.919,0.254,1.011
2025-11-18 20:29:54.0340,-0.491,0.652,0.176,0.835
2025-11-18 20:29:54.0430,-0.571,0.679,0.07,0.89
2025-11-18 20:29:54.0590,-0.378,1.002,0.082,1.074
2025-11-18 20:29:54.0630,-0.117,1.096,0.232,1.126
2025-11-18 20:29:54.0740,-0.088,1.006,0.286,1.05
2025-11-18 20:29:54.0850,-0.171,0.903,0.235,0.949
2025-11-18 20:29:54.0940,-0.257,0.897,0.171,0.949
2025-11-18 20:29:54.1040,-0.304,0.964,0.174,1.026
2025-11-18 20:29:54.1140,-0.333,1.074,0.2,1.142
2025-11-18 20:29:54.1240,-0.335,1.163,0.198,1.226
2025-11-18 20:29:54.1340,-0.335,1.074,0.186,1.14
2025-11-18 20:29:54.1460,-0.336,0.921,0.158,0.993
2025-11-18 20:29:54.1590,-0.386,0.812,0.141,0.91
2025-11-18 20:29:54.1640,-0.374,0.771,0.082,0.861
2025-11-18 20:29:54.1740,-0.309,0.847,0.084,0.906
2025-11-18 20:29:54.1860,-0.253,1.021,0.159,1.064
2025-11-18 20:29:54.1940,-0.203,1.252,0.257,1.294
2025-11-18 20:29:54.2040,-0.194,1.35,0.365,1.412
2025-11-18 20:29:54.2140,-0.213,1.153,0.396,1.238
2025-11-18 20:29:54.2250,-0.31,0.843,0.353,0.965
2025-11-18 20:29:54.2340,-0.454,0.67,0.082,0.813
2025-11-18 20:29:54.2480,-0.532,0.68,-0.043,0.864
2025-11-18 20:29:54.2640,-0.299,0.994,0.334,1.09
2025-11-18 20:29:54.2650,-0.299,0.994,0.334,1.09
2025-11-18 20:29:54.2750,-0.302,0.757,0.308,0.871
2025-11-18 20:29:54.2860,-0.315,0.874,0.436,1.026
2025-11-18 20:29:54.2950,-0.328,0.944,0.305,1.045
2025-11-18 20:29:54.3070,-0.305,0.933,0.076,0.985
2025-11-18 20:29:54.3150,-0.305,0.917,0.047,0.968
2025-11-18 20:29:54.3250,-0.341,0.912,0.102,0.979
2025-11-18 20:29:54.3400,-0.369,0.918,0.124,0.997
2025-11-18 20:29:54.3450,-0.381,0.923,0.118,1.005
2025-11-18 20:29:54.3610,-0.402,0.928,0.121,1.019
2025-11-18 20:29:54.3650,-0.431,0.919,0.142,1.025
2025-11-18 20:29:54.3750,-0.383,0.92,0.177,1.012
2025-11-18 20:29:54.3870,-0.306,0.929,0.219,1.002
2025-11-18 20:29:54.3960,-0.262,0.943,0.242,1.008
2025-11-18 20:29:54.4060,-0.252,0.954,0.233,1.014
2025-11-18 20:29:54.4150,-0.265,0.948,0.2,1.004
2025-11-18 20:29:54.4250,-0.289,0.928,0.168,0.986
2025-11-18 20:29:54.4350,-0.304,0.913,0.158,0.975
2025-11-18 20:29:54.4510,-0.308,0.918,0.156,0.981
2025-11-18 20:29:54.4630,-0.319,0.938,0.155,1.003
2025-11-18 20:29:54.4650,-0.322,0.965,0.153,1.029
2025-11-18 20:29:54.4750,-0.315,0.951,0.154,1.014
2025-11-18 20:29:54.4870,-0.367,0.804,0.185,0.903
2025-11-18 20:29:54.4960,-0.425,0.803,0.229,0.937
2025-11-18 20:29:54.5060,-0.405,0.927,0.247,1.041
2025-11-18 20:29:54.5160,-0.363,0.918,0.222,1.012
2025-11-18 20:29:54.5260,-0.406,0.745,0.208,0.874
2025-11-18 20:29:54.5360,-0.486,0.741,0.175,0.903
2025-11-18 20:29:54.5650,-0.181,0.863,0.162,0.897
2025-11-18 20:29:54.5650,-0.181,0.863,0.162,0.897
2025-11-18 20:29:54.5660,-0.095,0.953,0.082,0.961
2025-11-18 20:29:54.5760,-0.079,1.031,0.093,1.038
2025-11-18 20:29:54.5860,-0.125,1.174,0.177,1.194
2025-11-18 20:29:54.5960,-0.209,1.273,0.224,1.309
2025-11-18 20:29:54.6060,-0.27,1.209,0.152,1.248
2025-11-18 20:29:54.6160,-0.186,1.061,0.016,1.077
2025-11-18 20:29:54.6270,-0.089,0.968,-0.124,0.98
