datetime,a_norm,a_norm_filt
1970-01-01 00:00:00.000000000,1.382004703320506,1.3824791317901528
1970-01-01 00:00:00.000000000,1.382004703320506,1.3818688595810869
1970-01-01 00:00:00.000000000,1.383427988729446,1.3866374003821123
1970-01-01 00:00:00.000000000,1.380038042953889,1.3935828907878236
1970-01-01 00:00:00.000000000,1.4057115635862145,1.3995820209452432
1970-01-01 00:00:00.000000000,1.4167321553490624,1.4074472270991145
1970-01-01 00:00:00.000000000,1.4120003541076043,1.4135997149075263
1970-01-01 00:00:00.000000000,1.4227540194988029,1.4089674381745134
1970-01-01 00:00:00.000000000,1.4108004819959483,1.4123365455744532
1970-01-01 00:00:00.000000000,1.3825501799211486,1.4223626021765945
1970-01-01 00:00:00.000000000,1.4335776923487613,1.4170206806570333
1970-01-01 00:00:00.000000000,1.4621306371183116,1.4162602999648786
1970-01-01 00:00:00.000000000,1.3960444119009967,1.4238220154801597
1970-01-01 00:00:00.000000000,1.406998578535174,1.4210892229651573
1970-01-01 00:00:00.000000000,1.4203587574975556,1.3898462496690154
1970-01-01 00:00:00.000000000,1.4199137297737492,1.3388612924149954
1970-01-01 00:00:00.000000000,1.3059157706376012,1.2978909426348375
1970-01-01 00:00:00.000000000,1.1411196256308975,1.265765614011302
1970-01-01 00:00:00.000000000,1.2021468296343838,1.2200808327981758
1970-01-01 00:00:00.000000000,1.259732114379879,1.1938474605390368
1970-01-01 00:00:00.000000000,1.191489823708117,1.207431641149617
1970-01-01 00:00:00.000000000,1.174748909341907,1.2189923543925363
1970-01-01 00:00:00.000000000,1.2090405286837989,1.2337743327039856
1970-01-01 00:00:00.000000000,1.2599503958489795,1.2769631349692678
1970-01-01 00:00:00.000000000,1.3336420059371257,1.3383379049017792
1970-01-01 00:00:00.000000000,1.4074338350345283,1.4058248686375219
1970-01-01 00:00:00.000000000,1.481622759004464,1.4679907380028445
1970-01-01 00:00:00.000000000,1.5464753473625115,1.5253851530440827
1970-01-01 00:00:00.000000000,1.5707797426755925,1.576269082699804
1970-01-01 00:00:00.000000000,1.6206140811433176,1.610606775492999
1970-01-01 00:00:00.000000000,1.661853483313135,1.6280583968989197
1970-01-01 00:00:00.000000000,1.6533112229704363,1.6340127418565285
1970-01-01 00:00:00.000000000,1.6337334543921171,1.6196589363439144
1970-01-01 00:00:00.000000000,1.6005514674636363,1.5920059451071455
1970-01-01 00:00:00.000000000,1.5488450535802476,1.564572261173165
1970-01-01 00:00:00.000000000,1.5235885271292902,1.5412710513947243
1970-01-01 00:00:00.000000000,1.5161428033005333,1.522617554143183
1970-01-01 00:00:00.000000000,1.5172274054999135,1.5122518834218637
1970-01-01 00:00:00.000000000,1.5072839812059307,1.5063789537576038
1970-01-01 00:00:00.000000000,1.497016699973651,1.5056229373060586
1970-01-01 00:00:00.000000000,1.4942238788079918,1.5080057086616006
1970-01-01 00:00:00.000000000,1.512362721042806,1.5144690319319527
1970-01-01 00:00:00.000000000,1.5291412622776224,1.5217540679803974
1970-01-01 00:00:00.000000000,1.5396005975576914,1.5255159676243495
1970-01-01 00:00:00.000000000,1.5334418802158758,1.5213067969633962
1970-01-01 00:00:00.000000000,1.5130333770277506,1.5106512397220462
1970-01-01 00:00:00.000000000,1.4913168677380404,1.496136164475258
1970-01-01 00:00:00.000000000,1.4758634760708729,1.4814046345583556
1970-01-01 00:00:00.000000000,1.4670252213237507,1.4689348234082804
1970-01-01 00:00:00.000000000,1.4597842306313626,1.45715984404096
1970-01-01 00:00:00.000000000,1.4506843212773757,1.4451715410520634
1970-01-01 00:00:00.000000000,1.4324419709014393,1.4320050380338736
1970-01-01 00:00:00.000000000,1.4159219611263891,1.4177275753698957
1970-01-01 00:00:00.000000000,1.401192706232801,1.4046393711003513
1970-01-01 00:00:00.000000000,1.3883969173114727,1.3944634811611856
1970-01-01 00:00:00.000000000,1.3852432999296551,1.3877404424737938
1970-01-01 00:00:00.000000000,1.3815625212056095,1.3844112004571438
1970-01-01 00:00:00.000000000,1.38230676768943,1.3855456617013129
1970-01-01 00:00:00.000000000,1.3845464961495515,1.3903046666217858
1970-01-01 00:00:00.000000000,1.394069223532318,1.3983230963291176
1970-01-01 00:00:00.000000000,1.4090383245320193,1.408159839187278
1970-01-01 00:00:00.000000000,1.421654669742269,1.4194517196912475
1970-01-01 00:00:00.000000000,1.431490481980233,1.4293928576257766
1970-01-01 00:00:00.000000000,1.4410058986693983,1.4347892316881867
1970-01-01 00:00:00.000000000,1.4437749132049635,1.4365315051534995
1970-01-01 00:00:00.000000000,1.4360201948440698,1.4356000501155486
1970-01-01 00:00:00.000000000,1.4303660370688336,1.4320956213290588
1970-01-01 00:00:00.000000000,1.4268332067904783,1.4285902837360485
1970-01-01 00:00:00.000000000,1.423483754736948,1.4277467168998248
1970-01-01 00:00:00.000000000,1.4262482252399125,1.4266737901876743
1970-01-01 00:00:00.000000000,1.4318023606629513,1.4249161049646062
1970-01-01 00:00:00.000000000,1.425001403508081,1.4220628566920166
1970-01-01 00:00:00.000000000,1.4180447806751377,1.4166944007225428
1970-01-01 00:00:00.000000000,1.4092175133740001,1.4076904500564578
1970-01-01 00:00:00.000000000,1.399405945392544,1.3987351656869613
1970-01-01 00:00:00.000000000,1.3867826073325262,1.3894907116290065
1970-01-01 00:00:00.000000000,1.3802249816605987,1.3811645210205545
1970-01-01 00:00:00.000000000,1.3718225103853632,1.3733731700470362
1970-01-01 00:00:00.000000000,1.36758656033174,1.3688891462786317
1970-01-01 00:00:00.000000000,1.360449190524953,1.3668629814161757
