datetime,a_norm,a_norm_filt
1970-01-01 00:00:00.000000000,1.5534313631441847,1.5289935423325447
1970-01-01 00:00:00.000000000,1.5534313631441847,1.4982900507530053
1970-01-01 00:00:00.000000000,1.4801179007092646,1.4707889071334546
1970-01-01 00:00:00.000000000,1.4061795760143865,1.4273458944757533
1970-01-01 00:00:00.000000000,1.3607843326552522,1.3852359424710547
1970-01-01 00:00:00.000000000,1.3362162998556781,1.3641108163081213
1970-01-01 00:00:00.000000000,1.342881603120692,1.3665107944614971
1970-01-01 00:00:00.000000000,1.3744922698945965,1.3846035446399267
1970-01-01 00:00:00.000000000,1.4181794667812673,1.4080742334225445
1970-01-01 00:00:00.000000000,1.4512480835473995,1.4302118615521597
1970-01-01 00:00:00.000000000,1.4535697437687674,1.4425208587300653
1970-01-01 00:00:00.000000000,1.4535697437687674,1.4429843845918031
1970-01-01 00:00:00.000000000,1.4360372557841248,1.434434963125422
1970-01-01 00:00:00.000000000,1.4204970960899568,1.4230817847027946
1970-01-01 00:00:00.000000000,1.408500976215494,1.408277966245121
1970-01-01 00:00:00.000000000,1.396803851655629,1.3945723249543371
1970-01-01 00:00:00.000000000,1.3795506514804012,1.3822553187067217
1970-01-01 00:00:00.000000000,1.3675090493302047,1.3690649370645416
1970-01-01 00:00:00.000000000,1.35891206485188,1.352699223721185
1970-01-01 00:00:00.000000000,1.3425490680045926,1.339784150412874
1970-01-01 00:00:00.000000000,1.3149752849388463,1.3254568763330479
1970-01-01 00:00:00.000000000,1.3149752849388463,1.3112102472840526
1970-01-01 00:00:00.000000000,1.2958726789310746,1.299022184613483
1970-01-01 00:00:00.000000000,1.2876789196069027,1.2899636551281588
1970-01-01 00:00:00.000000000,1.2816087546517463,1.2808465215602884
1970-01-01 00:00:00.000000000,1.269682637512225,1.2786334614859007
1970-01-01 00:00:00.000000000,1.269389617099494,1.281990989092432
1970-01-01 00:00:00.000000000,1.2848073785591363,1.2903947563880371
1970-01-01 00:00:00.000000000,1.3044665576395587,1.3124951104793385
1970-01-01 00:00:00.000000000,1.3236275911297708,1.334654068653186
1970-01-01 00:00:00.000000000,1.3801844079687322,1.3563839634572037
1970-01-01 00:00:00.000000000,1.3801844079687322,1.374910980466784
1970-01-01 00:00:00.000000000,1.393456852579225,1.3888934815011305
1970-01-01 00:00:00.000000000,1.3971016426874603,1.3895752295657426
1970-01-01 00:00:00.000000000,1.393540096301502,1.3859241038403973
1970-01-01 00:00:00.000000000,1.3835931482917947,1.373999597833621
1970-01-01 00:00:00.000000000,1.3619287793420036,1.3559612120542317
1970-01-01 00:00:00.000000000,1.333834322545345,1.334072039454374
1970-01-01 00:00:00.000000000,1.3069097137905128,1.3097038011172888
1970-01-01 00:00:00.000000000,1.2840942333022136,1.2896684365701616
1970-01-01 00:00:00.000000000,1.2617519566063689,1.276836209320369
1970-01-01 00:00:00.000000000,1.2617519566063689,1.2730438626254612
1970-01-01 00:00:00.000000000,1.2696731862963793,1.2784350844215902
1970-01-01 00:00:00.000000000,1.2879479803159752,1.2974095168817021
1970-01-01 00:00:00.000000000,1.3110503422828583,1.3235179555515062
1970-01-01 00:00:00.000000000,1.3566241189069284,1.3592519565670702
1970-01-01 00:00:00.000000000,1.3922941499553894,1.4004766171918717
1970-01-01 00:00:00.000000000,1.4483431913741993,1.4463399166202895
1970-01-01 00:00:00.000000000,1.4940712834399834,1.4818517268968336
1970-01-01 00:00:00.000000000,1.5403668394249468,1.5102295309636857
1970-01-01 00:00:00.000000000,1.5341831702896496,1.517589241504241
1970-01-01 00:00:00.000000000,1.5341831702896496,1.5114507098089398
1970-01-01 00:00:00.000000000,1.4851417440769752,1.490289593317996
1970-01-01 00:00:00.000000000,1.4633786249634781,1.4623612596026696
1970-01-01 00:00:00.000000000,1.4345612569702277,1.4316801614298638
1970-01-01 00:00:00.000000000,1.3945415017130183,1.4112134151553855
1970-01-01 00:00:00.000000000,1.38077767942562,1.395450745109545
1970-01-01 00:00:00.000000000,1.3828080127045836,1.381787537629655
1970-01-01 00:00:00.000000000,1.3845652747342756,1.363621101973181
1970-01-01 00:00:00.000000000,1.3662452195707768,1.3296588773086602
1970-01-01 00:00:00.000000000,1.3037093234306487,1.2830761433622297
1970-01-01 00:00:00.000000000,1.2109665561030163,1.2218965350572897
1970-01-01 00:00:00.000000000,1.1498943429724315,1.1650710573275957
1970-01-01 00:00:00.000000000,1.0786672332095752,1.1510759454063202
1970-01-01 00:00:00.000000000,1.0821178309223076,1.1813705054754313
1970-01-01 00:00:00.000000000,1.23373376382427,1.2372035330644315
1970-01-01 00:00:00.000000000,1.3624393564485724,1.3114431196514702
1970-01-01 00:00:00.000000000,1.429059480917432,1.3819186995096555
1970-01-01 00:00:00.000000000,1.4498651661447697,1.4149671575687184
1970-01-01 00:00:00.000000000,1.4344957302132342,1.4110722124702944
1970-01-01 00:00:00.000000000,1.3989760541195837,1.3786918849596945
1970-01-01 00:00:00.000000000,1.3429646309564525,1.3247593567293532
1970-01-01 00:00:00.000000000,1.2671578433644326,1.249061062957714
1970-01-01 00:00:00.000000000,1.1802025249930623,1.1640533260637191
1970-01-01 00:00:00.000000000,1.0560042613550382,1.0927149562203113
1970-01-01 00:00:00.000000000,0.9739373696496094,1.0515222152863661
1970-01-01 00:00:00.000000000,0.9862727817394131,1.0448619186754868
1970-01-01 00:00:00.000000000,1.0611941386947066,1.0616825566197658
1970-01-01 00:00:00.000000000,1.146901041938667,1.1017510385436393
1970-01-01 00:00:00.000000000,1.1401074510764324,1.1509657094838708
