datetime,a_norm,a_norm_filt,ENMO,ENMO_cum_gmin
1970-01-01 00:00:00.000000000,1.382004703320506,1.3824791317901528,0.3824791317901528,6.3746521965025464e-12
1970-01-01 00:00:00.000000000,1.382004703320506,1.3818688595810869,0.38186885958108685,1.2739133189520662e-11
1970-01-01 00:00:00.000000000,1.383427988729446,1.3866374003821123,0.38663740038211225,1.9183089862555865e-11
1970-01-01 00:00:00.000000000,1.380038042953889,1.3935828907878236,0.3935828907878236,2.5742804709019594e-11
1970-01-01 00:00:00.000000000,1.4057115635862145,1.3995820209452432,0.3995820209452432,3.240250505810698e-11
1970-01-01 00:00:00.000000000,1.4167321553490624,1.4074472270991145,0.4074472270991145,3.9193292176425556e-11
1970-01-01 00:00:00.000000000,1.4120003541076043,1.4135997149075263,0.41359971490752634,4.608662075821766e-11
1970-01-01 00:00:00.000000000,1.4227540194988029,1.4089674381745134,0.4089674381745134,5.2902744727792885e-11
1970-01-01 00:00:00.000000000,1.4108004819959483,1.4123365455744532,0.4123365455744532,5.977502048736711e-11
1970-01-01 00:00:00.000000000,1.3825501799211486,1.4223626021765945,0.4223626021765945,6.681439719031035e-11
1970-01-01 00:00:00.000000000,1.4335776923487613,1.4170206806570333,0.41702068065703335,7.376474186792758e-11
1970-01-01 00:00:00.000000000,1.4621306371183116,1.4162602999648786,0.41626029996487857,8.070241353400889e-11
1970-01-01 00:00:00.000000000,1.3960444119009967,1.4238220154801597,0.42382201548015974,8.776611379201154e-11
1970-01-01 00:00:00.000000000,1.406998578535174,1.4210892229651573,0.4210892229651573,9.47842675080975e-11
1970-01-01 00:00:00.000000000,1.4203587574975556,1.3898462496690154,0.3898462496690154,1.012817050025811e-10
1970-01-01 00:00:00.000000000,1.4199137297737492,1.3388612924149954,0.3388612924149954,1.0692939320949769e-10
1970-01-01 00:00:00.000000000,1.3059157706376012,1.2978909426348375,0.2978909426348375,1.1189424225341163e-10
1970-01-01 00:00:00.000000000,1.1411196256308975,1.265765614011302,0.26576561401130205,1.1632366915359999e-10
1970-01-01 00:00:00.000000000,1.2021468296343838,1.2200808327981758,0.2200808327981758,1.1999168303356959e-10
1970-01-01 00:00:00.000000000,1.259732114379879,1.1938474605390368,0.1938474605390368,1.2322247404255354e-10
1970-01-01 00:00:00.000000000,1.191489823708117,1.207431641149617,0.2074316411496171,1.2667966806171384e-10
1970-01-01 00:00:00.000000000,1.174748909341907,1.2189923543925363,0.21899235439253628,1.3032954063492277e-10
1970-01-01 00:00:00.000000000,1.2090405286837989,1.2337743327039856,0.23377433270398562,1.3422577951332253e-10
1970-01-01 00:00:00.000000000,1.2599503958489795,1.2769631349692678,0.27696313496926783,1.3884183176281033e-10
