datetime,a_norm,a_norm_filt,ENMO,ENMO_cum_gmin
1970-01-01 00:00:00.000000000,1.3977424655493587,1.4080630797348306,0.4080630797348306,6.801051328913843e-12
1970-01-01 00:00:00.000000000,1.3977424655493587,1.4174368157362012,0.41743681573620117,1.3758331591183861e-11
1970-01-01 00:00:00.000000000,1.4287043081057746,1.4255266807807387,0.42552668078073874,2.085044293752951e-11
1970-01-01 00:00:00.000000000,1.4455580237403132,1.4368182811930637,0.43681828119306365,2.8130747624080568e-11
1970-01-01 00:00:00.000000000,1.4578861409588884,1.4461000496556244,0.44610004965562444,3.556574845167431e-11
1970-01-01 00:00:00.000000000,1.4542004676109823,1.4423410314215928,0.44234103142159276,4.293809897536752e-11
1970-01-01 00:00:00.000000000,1.4441513078621644,1.4352112700606532,0.4352112700606532,5.0191620143045075e-11
1970-01-01 00:00:00.000000000,1.4099092169356153,1.4242319035856035,0.4242319035856035,5.7262151869471804e-11
1970-01-01 00:00:00.000000000,1.4099092169356153,1.4141141640005312,0.41411416400053125,6.416405460281399e-11
1970-01-01 00:00:00.000000000,1.40298930858364,1.407189560406082,0.407189560406082,7.095054727624869e-11
1970-01-01 00:00:00.000000000,1.4036117696856207,1.407614869902876,0.4076148699028761,7.774412844129662e-11
1970-01-01 00:00:00.000000000,1.409528289889919,1.4100340813661174,0.4100340813661174,8.457802979739857e-11
1970-01-01 00:00:00.000000000,1.4120357644195844,1.4145597016707758,0.4145597016707758,9.148735815857817e-11
1970-01-01 00:00:00.000000000,1.422005274251822,1.4194364373680552,0.41943643736805525,9.847796544804575e-11
1970-01-01 00:00:00.000000000,1.4256174101069332,1.4232008688289202,0.42320086882892016,1.0553131326186108e-10
1970-01-01 00:00:00.000000000,1.427995448172017,1.425166499452849,0.425166499452849,1.1261742158607523e-10
1970-01-01 00:00:00.000000000,1.4283504471942452,1.4251382281103302,0.4251382281103302,1.197030587212474e-10
1970-01-01 00:00:00.000000000,1.4218639175392276,1.4237885997118593,0.42378859971185934,1.267662020497784e-10
1970-01-01 00:00:00.000000000,1.4218639175392276,1.4211026416213979,0.4211026416213979,1.3378457941013503e-10
1970-01-01 00:00:00.000000000,1.4188692681145785,1.4168184793359873,0.41681847933598726,1.4073155406573482e-10
1970-01-01 00:00:00.000000000,1.4145656577197114,1.4130231717594788,0.4130231717594788,1.4761527359505947e-10
1970-01-01 00:00:00.000000000,1.4069296357671908,1.4086149574385216,0.4086149574385216,1.544255228857015e-10
1970-01-01 00:00:00.000000000,1.4028873796566852,1.4040684663716418,0.40406846637164184,1.611599973252289e-10
1970-01-01 00:00:00.000000000,1.3998228459344417,1.399705438040748,0.3997054380407481,1.6782175462590801e-10
1970-01-01 00:00:00.000000000,1.3961368127801803,1.3962959847119847,0.3962959847119847,1.744266877044411e-10
