time,gFx,gFy,gFz
2025-11-18 20:16:02.9960,0.118,-0.476,-0.862,0.992
2025-11-18 20:16:02.9970,0.118,-0.476,-0.862,0.992
2025-11-18 20:16:03.0070,0.125,-0.47,-0.89,1.014
2025-11-18 20:16:03.0160,0.122,-0.459,-0.909,1.026
2025-11-18 20:16:03.0270,0.115,-0.45,-0.924,1.034
2025-11-18 20:16:03.0400,0.108,-0.447,-0.923,1.031
2025-11-18 20:16:03.0470,0.105,-0.449,-0.914,1.024
2025-11-18 20:16:03.0670,0.11,-0.462,-0.88,1.0
2025-11-18 20:16:03.0670,0.11,-0.462,-0.88,1.0
2025-11-18 20:16:03.0770,0.108,-0.465,-0.873,0.995
2025-11-18 20:16:03.0870,0.1,-0.465,-0.874,0.995
2025-11-18 20:16:03.0970,0.092,-0.463,-0.88,0.999
2025-11-18 20:16:03.1070,0.081,-0.457,-0.886,1.0
2025-11-18 20:16:03.1170,0.073,-0.455,-0.895,1.007
2025-11-18 20:16:03.1270,0.067,-0.452,-0.9,1.009
2025-11-18 20:16:03.1430,0.065,-0.445,-0.905,1.011
2025-11-18 20:16:03.1470,0.066,-0.44,-0.908,1.011
2025-11-18 20:16:03.1700,0.077,-0.428,-0.908,1.007
2025-11-18 20:16:03.1700,0.077,-0.428,-0.908,1.007
2025-11-18 20:16:03.1770,0.084,-0.427,-0.906,1.005
2025-11-18 20:16:03.1880,0.088,-0.424,-0.904,1.002
2025-11-18 20:16:03.1970,0.09,-0.421,-0.899,0.997
2025-11-18 20:16:03.2080,0.092,-0.421,-0.896,0.994
2025-11-18 20:16:03.2180,0.098,-0.424,-0.892,0.992
2025-11-18 20:16:03.2280,0.103,-0.427,-0.887,0.99
2025-11-18 20:16:03.2430,0.114,-0.437,-0.879,0.988
2025-11-18 20:16:03.2480,0.13,-0.448,-0.87,0.987
2025-11-18 20:16:03.2710,0.143,-0.469,-0.848,0.98
2025-11-18 20:16:03.2710,0.143,-0.469,-0.848,0.98
2025-11-18 20:16:03.2780,0.144,-0.474,-0.84,0.975
2025-11-18 20:16:03.2900,0.141,-0.476,-0.839,0.975
2025-11-18 20:16:03.2980,0.137,-0.476,-0.839,0.974
2025-11-18 20:16:03.3080,0.135,-0.474,-0.842,0.976
2025-11-18 20:16:03.3180,0.138,-0.47,-0.851,0.982
2025-11-18 20:16:03.3280,0.143,-0.464,-0.863,0.99
2025-11-18 20:16:03.3430,0.144,-0.462,-0.875,1.0
2025-11-18 20:16:03.3480,0.139,-0.456,-0.88,1.001
2025-11-18 20:16:03.3700,0.117,-0.447,-0.877,0.991
2025-11-18 20:16:03.3700,0.117,-0.447,-0.877,0.991
2025-11-18 20:16:03.3780,0.107,-0.446,-0.866,0.98
2025-11-18 20:16:03.3900,0.097,-0.445,-0.855,0.969
2025-11-18 20:16:03.3980,0.088,-0.443,-0.848,0.961
2025-11-18 20:16:03.4080,0.063,-0.432,-0.83,0.938
2025-11-18 20:16:03.4190,0.058,-0.411,-0.823,0.922
2025-11-18 20:16:03.4290,0.034,-0.395,-0.835,0.924
2025-11-18 20:16:03.4440,0.014,-0.374,-0.828,0.909
2025-11-18 20:16:03.4490,0.002,-0.347,-0.86,0.927
2025-11-18 20:16:03.4700,-0.038,-0.32,-0.872,0.93
2025-11-18 20:16:03.4700,-0.038,-0.32,-0.872,0.93
2025-11-18 20:16:03.4790,-0.031,-0.307,-0.878,0.931
2025-11-18 20:16:03.4900,-0.033,-0.312,-0.887,0.941
2025-11-18 20:16:03.4990,-0.021,-0.338,-0.889,0.951
2025-11-18 20:16:03.5090,-0.105,-0.259,-0.892,0.935
2025-11-18 20:16:03.5190,-0.057,-0.149,-0.741,0.758
2025-11-18 20:16:03.5290,0.069,-0.434,-0.803,0.915
2025-11-18 20:16:03.5440,-0.051,-0.474,-0.942,1.056
2025-11-18 20:16:03.5490,0.059,-0.35,-0.826,0.899
2025-11-18 20:16:03.5720,0.031,-0.334,-0.957,1.014
2025-11-18 20:16:03.5730,0.031,-0.334,-0.957,1.014
2025-11-18 20:16:03.5790,0.006,-0.327,-0.906,0.963
2025-11-18 20:16:03.5900,0.094,-0.331,-0.847,0.914
2025-11-18 20:16:03.5990,0.162,-0.36,-0.886,0.97
2025-11-18 20:16:03.6090,0.163,-0.394,-0.939,1.031
2025-11-18 20:16:03.6210,0.183,-0.38,-0.949,1.039
2025-11-18 20:16:03.6300,0.197,-0.36,-0.95,1.035
2025-11-18 20:16:03.6440,0.183,-0.364,-0.969,1.051
2025-11-18 20:16:03.6500,0.177,-0.342,-0.988,1.06
2025-11-18 20:16:03.6720,0.177,-0.293,-1.01,1.066
2025-11-18 20:16:03.6720,0.177,-0.293,-1.01,1.066
2025-11-18 20:16:03.6790,0.155,-0.328,-1.09,1.149
2025-11-18 20:16:03.6910,0.218,-0.322,-1.023,1.094
2025-11-18 20:16:03.7000,0.254,-0.344,-0.899,0.996
2025-11-18 20:16:03.7100,0.306,-0.388,-0.898,1.025
2025-11-18 20:16:03.7220,0.332,-0.385,-0.89,1.025
2025-11-18 20:16:03.7300,0.318,-0.403,-0.895,1.032
2025-11-18 20:16:03.7450,0.276,-0.408,-0.907,1.032
2025-11-18 20:16:03.7500,0.262,-0.395,-0.899,1.016
2025-11-18 20:16:03.7720,0.17,-0.338,-0.937,1.011
2025-11-18 20:16:03.7720,0.17,-0.338,-0.937,1.011
2025-11-18 20:16:03.7800,0.123,-0.29,-0.954,1.005
2025-11-18 20:16:03.7910,0.136,-0.279,-0.932,0.982
2025-11-18 20:16:03.8000,0.201,-0.335,-0.865,0.949
2025-11-18 20:16:03.8100,0.172,-0.375,-0.9,0.99
2025-11-18 20:16:03.8220,0.073,-0.436,-0.963,1.06
2025-11-18 20:16:03.8300,0.058,-0.465,-0.946,1.056
2025-11-18 20:16:03.8450,0.092,-0.509,-0.994,1.121
2025-11-18 20:16:03.8500,0.175,-0.498,-1.119,1.237
2025-11-18 20:16:03.8720,0.198,-0.449,-1.003,1.117
2025-11-18 20:16:03.8730,0.198,-0.449,-1.003,1.117
2025-11-18 20:16:03.8800,0.179,-0.404,-0.944,1.042
2025-11-18 20:16:03.8910,0.105,-0.345,-0.916,0.984
2025-11-18 20:16:03.9000,-0.014,-0.315,-1.085,1.13
2025-11-18 20:16:03.9110,-0.096,-0.376,-1.151,1.215
2025-11-18 20:16:03.9220,-0.118,-0.44,-1.13,1.218
2025-11-18 20:16:03.9310,-0.092,-0.454,-1.068,1.164
2025-11-18 20:16:03.9460,-0.057,-0.455,-0.991,1.092
2025-11-18 20:16:03.9510,-0.027,-0.455,-0.911,1.019
2025-11-18 20:16:03.9730,0.063,-0.386,-0.851,0.937
2025-11-18 20:16:03.9730,0.063,-0.386,-0.851,0.937
2025-11-18 20:16:03.9810,0.14,-0.34,-0.826,0.904
2025-11-18 20:16:03.9910,0.232,-0.282,-0.788,0.868
2025-11-18 20:16:04.0010,0.288,-0.243,-0.769,0.856
2025-11-18 20:16:04.0110,0.29,-0.23,-0.759,0.844
2025-11-18 20:16:04.0230,0.268,-0.241,-0.737,0.82
2025-11-18 20:16:04.0310,0.276,-0.247,-0.666,0.762
2025-11-18 20:16:04.0460,0.301,-0.236,-0.585,0.699
2025-11-18 20:16:04.0510,0.337,-0.243,-0.547,0.687
2025-11-18 20:16:04.0730,0.357,-0.176,-0.655,0.766
2025-11-18 20:16:04.0730,0.357,-0.176,-0.655,0.766
2025-11-18 20:16:04.0810,0.377,-0.154,-0.743,0.847
2025-11-18 20:16:04.0920,0.404,-0.089,-0.861,0.955
2025-11-18 20:16:04.1010,0.4,-0.051,-0.973,1.053
2025-11-18 20:16:04.1110,0.433,-0.013,-1.036,1.123
2025-11-18 20:16:04.1230,0.455,0.017,-1.023,1.12
2025-11-18 20:16:04.1320,0.431,-0.005,-0.965,1.057
2025-11-18 20:16:04.1470,0.372,-0.019,-0.897,0.971
2025-11-18 20:16:04.1520,0.29,-0.016,-0.888,0.934
2025-11-18 20:16:04.1730,0.162,-0.011,-1.03,1.043
2025-11-18 20:16:04.1730,0.162,-0.011,-1.03,1.043
2025-11-18 20:16:04.1820,0.133,0.011,-1.096,1.104
2025-11-18 20:16:04.1920,0.105,0.016,-1.134,1.139
2025-11-18 20:16:04.2020,0.132,0.063,-1.139,1.148
2025-11-18 20:16:04.2120,0.174,0.101,-1.116,1.134
2025-11-18 20:16:04.2220,0.114,0.098,-1.106,1.116
2025-11-18 20:16:04.2320,0.062,0.101,-1.108,1.114
2025-11-18 20:16:04.2470,-0.003,0.067,-1.159,1.161
2025-11-18 20:16:04.2520,-0.072,0.056,-1.178,1.182
2025-11-18 20:16:04.2740,-0.048,0.093,-1.075,1.08
2025-11-18 20:16:04.2740,-0.048,0.093,-1.075,1.08
2025-11-18 20:16:04.2820,0.015,0.104,-0.981,0.987
2025-11-18 20:16:04.2920,0.09,0.069,-0.889,0.896
2025-11-18 20:16:04.3020,0.1,0.056,-0.849,0.857
2025-11-18 20:16:04.3120,0.085,0.084,-0.917,0.925
2025-11-18 20:16:04.3230,0.084,0.099,-1.045,1.053
2025-11-18 20:16:04.3330,0.06,0.084,-1.146,1.151
2025-11-18 20:16:04.3470,0.031,0.072,-1.19,1.193
2025-11-18 20:16:04.3530,0.029,0.104,-1.197,1.202
2025-11-18 20:16:04.3730,0.09,0.152,-1.197,1.21
2025-11-18 20:16:04.3730,0.09,0.152,-1.197,1.21
2025-11-18 20:16:04.3820,0.096,0.139,-1.15,1.162
2025-11-18 20:16:04.3920,0.075,0.096,-1.103,1.11
2025-11-18 20:16:04.4030,0.016,0.068,-1.053,1.055
2025-11-18 20:16:04.4130,-0.064,0.041,-1.005,1.008
2025-11-18 20:16:04.4240,-0.122,0.0,-0.968,0.976
2025-11-18 20:16:04.4330,-0.133,-0.039,-0.947,0.957
2025-11-18 20:16:04.4480,-0.122,-0.043,-0.948,0.957
2025-11-18 20:16:04.4530,-0.094,-0.025,-0.962,0.967
2025-11-18 20:16:04.4740,-0.012,0.01,-1.009,1.009
2025-11-18 20:16:04.4750,-0.012,0.01,-1.009,1.009
2025-11-18 20:16:04.4830,0.013,0.042,-1.027,1.028
2025-11-18 20:16:04.4930,-0.009,0.051,-1.037,1.038
2025-11-18 20:16:04.5030,-0.033,0.044,-1.039,1.04
2025-11-18 20:16:04.5130,-0.045,0.043,-1.026,1.028
2025-11-18 20:16:04.5240,-0.034,0.045,-0.997,0.999
2025-11-18 20:16:04.5330,-0.019,0.053,-0.936,0.938
2025-11-18 20:16:04.5480,-0.01,0.05,-0.87,0.871
2025-11-18 20:16:04.5530,0.016,0.068,-0.805,0.808
2025-11-18 20:16:04.5760,-0.068,-0.012,-0.748,0.751
2025-11-18 20:16:04.5760,-0.068,-0.012,-0.748,0.751
2025-11-18 20:16:04.5830,-0.076,-0.012,-0.805,0.809
2025-11-18 20:16:04.5930,-0.084,-0.052,-0.89,0.895
2025-11-18 20:16:04.6030,-0.092,-0.06,-0.947,0.953
2025-11-18 20:16:04.6140,-0.037,0.043,-1.046,1.048
2025-11-18 20:16:04.6240,0.006,0.052,-1.173,1.174
2025-11-18 20:16:04.6340,-0.034,0.063,-1.173,1.175
2025-11-18 20:16:04.6490,-0.017,0.099,-1.147,1.151
2025-11-18 20:16:04.6540,-0.002,0.103,-1.129,1.134
2025-11-18 20:16:04.6740,-0.053,0.126,-1.094,1.103
2025-11-18 20:16:04.6750,-0.053,0.126,-1.094,1.103
2025-11-18 20:16:04.6840,-0.053,0.135,-1.03,1.04
2025-11-18 20:16:04.6940,-0.026,0.14,-0.946,0.957
2025-11-18 20:16:04.7040,-0.002,0.135,-0.864,0.874
2025-11-18 20:16:04.7140,0.002,0.12,-0.799,0.808
2025-11-18 20:16:04.7240,-0.001,0.114,-0.764,0.772
2025-11-18 20:16:04.7340,-0.0,0.126,-0.756,0.766
2025-11-18 20:16:04.7490,0.011,0.144,-0.791,0.804
2025-11-18 20:16:04.7540,0.013,0.148,-0.866,0.879
2025-11-18 20:16:04.7750,-0.044,0.189,-0.925,0.945
2025-11-18 20:16:04.7750,-0.044,0.189,-0.925,0.945
2025-11-18 20:16:04.7840,-0.08,0.179,-0.91,0.931
2025-11-18 20:16:04.7940,-0.113,0.17,-0.885,0.908
2025-11-18 20:16:04.8040,-0.111,0.159,-0.872,0.893
2025-11-18 20:16:04.8140,-0.101,0.169,-0.877,0.899
2025-11-18 20:16:04.8240,-0.091,0.183,-0.875,0.899
2025-11-18 20:16:04.8350,-0.072,0.178,-0.843,0.865
2025-11-18 20:16:04.8500,-0.056,0.152,-0.787,0.803
2025-11-18 20:16:04.8550,-0.044,0.112,-0.738,0.748
2025-11-18 20:16:04.8750,-0.033,0.177,-0.623,0.648
2025-11-18 20:16:04.8750,-0.033,0.177,-0.623,0.648
2025-11-18 20:16:04.8850,-0.146,0.095,-0.615,0.639
2025-11-18 20:16:04.8950,-0.189,-0.01,-0.596,0.625
2025-11-18 20:16:04.9050,-0.21,-0.017,-0.546,0.585
2025-11-18 20:16:04.9150,-0.222,0.034,-0.51,0.557
2025-11-18 20:16:04.9250,-0.171,0.057,-0.528,0.558
2025-11-18 20:16:04.9350,-0.082,0.075,-0.589,0.599
2025-11-18 20:16:04.9500,-0.013,0.161,-0.613,0.634
2025-11-18 20:16:04.9550,0.051,0.269,-0.596,0.656
2025-11-18 20:16:04.9750,0.222,0.267,-0.588,0.683
2025-11-18 20:16:04.9750,0.222,0.267,-0.588,0.683
2025-11-18 20:16:04.9850,0.224,0.26,-0.571,0.666
2025-11-18 20:16:04.9950,0.203,0.245,-0.537,0.624
2025-11-18 20:16:05.0050,0.191,0.211,-0.513,0.587
2025-11-18 20:16:05.0160,0.188,0.216,-0.488,0.566
2025-11-18 20:16:05.0260,0.211,0.254,-0.493,0.593
2025-11-18 20:16:05.0360,0.294,0.318,-0.602,0.742
2025-11-18 20:16:05.0500,0.365,0.425,-0.769,0.951
2025-11-18 20:16:05.0560,0.411,0.55,-0.934,1.159
2025-11-18 20:16:05.0760,0.401,0.602,-0.905,1.159
2025-11-18 20:16:05.0770,0.401,0.602,-0.905,1.159
2025-11-18 20:16:05.0850,0.356,0.602,-0.854,1.104
2025-11-18 20:16:05.0960,0.299,0.639,-0.83,1.089
2025-11-18 20:16:05.1070,0.284,0.679,-0.882,1.149
2025-11-18 20:16:05.1160,0.326,0.72,-1.002,1.276
2025-11-18 20:16:05.1260,0.365,0.813,-1.143,1.449
2025-11-18 20:16:05.1360,0.417,0.866,-1.23,1.561
2025-11-18 20:16:05.1510,0.406,0.86,-1.203,1.534
2025-11-18 20:16:05.1740,0.299,0.747,-1.077,1.344
2025-11-18 20:16:05.1750,0.299,0.747,-1.077,1.344
2025-11-18 20:16:05.1760,0.252,0.746,-1.034,1.3
2025-11-18 20:16:05.1860,0.239,0.764,-0.981,1.266
2025-11-18 20:16:05.1960,0.276,0.766,-0.926,1.233
2025-11-18 20:16:05.2080,0.312,0.755,-0.849,1.178
2025-11-18 20:16:05.2160,0.345,0.755,-0.772,1.134
2025-11-18 20:16:05.2260,0.397,0.775,-0.742,1.144
2025-11-18 20:16:05.2360,0.469,0.848,-0.762,1.233
2025-11-18 20:16:05.2510,0.529,0.981,-0.844,1.398
2025-11-18 20:16:05.2770,0.547,1.002,-0.846,1.421
2025-11-18 20:16:05.2780,0.547,1.002,-0.846,1.421
2025-11-18 20:16:05.2780,0.547,1.002,-0.846,1.421
2025-11-18 20:16:05.2860,0.576,0.98,-0.754,1.364
2025-11-18 20:16:05.2960,0.604,0.969,-0.737,1.359
2025-11-18 20:16:05.3080,0.623,0.975,-0.741,1.374
2025-11-18 20:16:05.3170,0.628,0.984,-0.764,1.395
2025-11-18 20:16:05.3270,0.645,0.999,-0.784,1.424
2025-11-18 20:16:05.3370,0.683,1.047,-0.753,1.459
2025-11-18 20:16:05.3520,0.643,1.14,-0.736,1.502
2025-11-18 20:16:05.3770,0.733,0.957,-0.582,1.339
2025-11-18 20:16:05.3770,0.733,0.957,-0.582,1.339
2025-11-18 20:16:05.3770,0.733,0.957,-0.582,1.339
2025-11-18 20:16:05.3870,0.677,0.924,-0.537,1.265
2025-11-18 20:16:05.3970,0.578,0.881,-0.558,1.192
2025-11-18 20:16:05.4080,0.512,0.841,-0.68,1.197
2025-11-18 20:16:05.4170,0.442,0.825,-0.744,1.196
2025-11-18 20:16:05.4270,0.373,0.79,-0.776,1.169
2025-11-18 20:16:05.4380,0.314,0.72,-0.776,1.104
2025-11-18 20:16:05.4500,0.223,0.632,-0.776,1.025
2025-11-18 20:16:05.4770,-0.199,0.526,-0.8,0.978
2025-11-18 20:16:05.4770,-0.199,0.526,-0.8,0.978
2025-11-18 20:16:05.4780,-0.199,0.526,-0.8,0.978
2025-11-18 20:16:05.4870,-0.124,0.469,-0.818,0.951
2025-11-18 20:16:05.4970,-0.05,0.416,-0.789,0.893
2025-11-18 20:16:05.5080,-0.029,0.479,-0.797,0.93
2025-11-18 20:16:05.5170,0.057,0.535,-0.871,1.024
2025-11-18 20:16:05.5280,0.144,0.582,-0.944,1.118
2025-11-18 20:16:05.5380,0.223,0.597,-1.0,1.186
2025-11-18 20:16:05.5530,0.262,0.611,-1.021,1.218
2025-11-18 20:16:05.5790,0.292,0.652,-0.781,1.058
2025-11-18 20:16:05.5790,0.292,0.652,-0.781,1.058
2025-11-18 20:16:05.5790,0.292,0.652,-0.781,1.058
2025-11-18 20:16:05.5880,0.285,0.663,-0.675,0.988
2025-11-18 20:16:05.5980,0.294,0.69,-0.593,0.956
2025-11-18 20:16:05.6080,0.306,0.72,-0.566,0.966
2025-11-18 20:16:05.6180,0.311,0.754,-0.561,0.99
2025-11-18 20:16:05.6280,0.313,0.787,-0.575,1.024
2025-11-18 20:16:05.6380,0.319,0.835,-0.641,1.1
2025-11-18 20:16:05.6530,0.359,0.895,-0.718,1.202
2025-11-18 20:16:05.6780,0.425,1.0,-0.705,1.295
2025-11-18 20:16:05.6780,0.425,1.0,-0.705,1.295
2025-11-18 20:16:05.6780,0.425,1.0,-0.705,1.295
2025-11-18 20:16:05.6880,0.425,0.998,-0.604,1.242
2025-11-18 20:16:05.6980,0.421,0.979,-0.493,1.174
2025-11-18 20:16:05.7080,0.415,0.967,-0.43,1.137
2025-11-18 20:16:05.7180,0.412,0.947,-0.383,1.101
2025-11-18 20:16:05.7280,0.403,0.927,-0.354,1.071
2025-11-18 20:16:05.7390,0.391,0.928,-0.367,1.072
2025-11-18 20:16:05.7540,0.365,0.943,-0.406,1.09
2025-11-18 20:16:05.7780,0.31,0.93,-0.509,1.105
2025-11-18 20:16:05.7780,0.31,0.93,-0.509,1.105
2025-11-18 20:16:05.7790,0.304,0.888,-0.488,1.058
2025-11-18 20:16:05.7880,0.318,0.827,-0.425,0.983
2025-11-18 20:16:05.7990,0.343,0.749,-0.352,0.896
2025-11-18 20:16:05.8080,0.343,0.676,-0.285,0.81
2025-11-18 20:16:05.8190,0.31,0.621,-0.239,0.734
2025-11-18 20:16:05.8290,0.241,0.6,-0.245,0.691
2025-11-18 20:16:05.8390,0.196,0.6,-0.297,0.698
2025-11-18 20:16:05.8540,0.255,0.618,-0.357,0.758
2025-11-18 20:16:05.8770,0.539,0.715,-0.461,1.007
2025-11-18 20:16:05.8780,0.539,0.715,-0.461,1.007
2025-11-18 20:16:05.8790,0.618,0.743,-0.552,1.113
2025-11-18 20:16:05.8890,0.613,0.737,-0.688,1.18
2025-11-18 20:16:05.8990,0.577,0.726,-0.786,1.216
2025-11-18 20:16:05.9090,0.556,0.742,-0.778,1.21
2025-11-18 20:16:05.9190,0.551,0.802,-0.747,1.227
2025-11-18 20:16:05.9290,0.574,0.97,-0.674,1.313
2025-11-18 20:16:05.9390,0.63,1.072,-0.658,1.407
2025-11-18 20:16:05.9540,0.667,1.163,-0.677,1.502
2025-11-18 20:16:05.9790,0.551,1.143,-0.47,1.353
2025-11-18 20:16:05.9790,0.551,1.143,-0.47,1.353
2025-11-18 20:16:05.9810,0.551,1.143,-0.47,1.353
2025-11-18 20:16:05.9890,0.499,1.078,-0.316,1.229
2025-11-18 20:16:06.0000,0.471,1.015,-0.142,1.128
2025-11-18 20:16:06.0090,0.458,0.93,0.01,1.037
2025-11-18 20:16:06.0200,0.448,0.819,0.086,0.937
2025-11-18 20:16:06.0300,0.476,0.798,0.139,0.94
2025-11-18 20:16:06.0400,0.53,0.786,0.15,0.96
2025-11-18 20:16:06.0550,0.46,0.728,0.099,0.867
2025-11-18 20:16:06.0780,0.13,0.576,0.031,0.591
2025-11-18 20:16:06.0780,0.13,0.576,0.031,0.591
2025-11-18 20:16:06.0800,-0.04,0.576,-0.052,0.58
2025-11-18 20:16:06.0900,-0.138,0.622,-0.204,0.669
2025-11-18 20:16:06.1000,-0.12,0.668,-0.381,0.778
2025-11-18 20:16:06.1100,-0.054,0.768,-0.502,0.919
2025-11-18 20:16:06.1200,0.059,0.874,-0.565,1.042
2025-11-18 20:16:06.1300,0.186,0.94,-0.589,1.125
2025-11-18 20:16:06.1400,0.22,0.935,-0.572,1.118
2025-11-18 20:16:06.1550,0.166,0.847,-0.608,1.056
2025-11-18 20:16:06.1780,-0.171,0.406,-0.931,1.03
2025-11-18 20:16:06.1790,-0.171,0.406,-0.931,1.03
2025-11-18 20:16:06.1800,-0.481,0.193,-1.078,1.196
2025-11-18 20:16:06.1900,-0.644,0.137,-1.119,1.298
2025-11-18 20:16:06.2000,-0.698,0.238,-1.107,1.33
2025-11-18 20:16:06.2100,-0.634,0.478,-1.051,1.317
2025-11-18 20:16:06.2200,-0.451,0.773,-0.982,1.329
2025-11-18 20:16:06.2300,-0.151,1.065,-0.831,1.359
2025-11-18 20:16:06.2400,0.194,1.345,-0.599,1.485
2025-11-18 20:16:06.2520,0.663,1.536,-0.457,1.734
2025-11-18 20:16:06.2720,1.073,1.751,-0.344,2.082
2025-11-18 20:16:06.2720,1.073,1.751,-0.344,2.082
2025-11-18 20:16:06.2810,1.075,1.665,-0.207,1.993
2025-11-18 20:16:06.2900,0.986,1.495,-0.003,1.791
2025-11-18 20:16:06.3010,0.812,1.279,0.154,1.523
2025-11-18 20:16:06.3110,0.627,1.078,0.165,1.258
2025-11-18 20:16:06.3210,0.434,0.943,-0.011,1.038
2025-11-18 20:16:06.3310,0.214,0.837,-0.345,0.93
2025-11-18 20:16:06.3410,0.1,0.785,-0.605,0.996
2025-11-18 20:16:06.3560,0.141,0.79,-0.728,1.083
2025-11-18 20:16:06.3780,0.418,0.796,-0.673,1.123
2025-11-18 20:16:06.3790,0.418,0.796,-0.673,1.123
2025-11-18 20:16:06.3810,0.501,0.795,-0.602,1.116
2025-11-18 20:16:06.3910,0.607,0.834,-0.591,1.189
2025-11-18 20:16:06.4010,0.695,0.905,-0.539,1.262
2025-11-18 20:16:06.4110,0.71,0.923,-0.448,1.248
2025-11-18 20:16:06.4210,0.646,0.897,-0.378,1.168
2025-11-18 20:16:06.4320,-0.098,0.654,-0.569,0.872
2025-11-18 20:16:06.4420,-0.39,0.445,-0.176,0.617
2025-11-18 20:16:06.4560,-0.043,0.426,-0.044,0.43
2025-11-18 20:16:06.4800,0.817,0.98,-0.276,1.305
2025-11-18 20:16:06.4800,0.817,0.98,-0.276,1.305
2025-11-18 20:16:06.4820,0.898,0.946,-0.523,1.405
2025-11-18 20:16:06.4910,0.802,0.978,-0.603,1.401
2025-11-18 20:16:06.5020,0.592,1.008,-0.656,1.34
2025-11-18 20:16:06.5120,0.311,0.896,-0.606,1.126
2025-11-18 20:16:06.5220,0.217,0.855,-0.461,0.995
2025-11-18 20:16:06.5320,0.136,0.871,-0.342,0.946
2025-11-18 20:16:06.5420,-0.033,0.847,-0.171,0.865
2025-11-18 20:16:06.5570,-0.055,0.823,-0.024,0.825
2025-11-18 20:16:06.5800,0.084,0.95,-0.041,0.955
2025-11-18 20:16:06.5810,0.084,0.95,-0.041,0.955
2025-11-18 20:16:06.5820,0.342,1.008,-0.139,1.073
2025-11-18 20:16:06.5960,0.597,1.117,-0.193,1.281
2025-11-18 20:16:06.6020,0.65,1.139,-0.253,1.336
2025-11-18 20:16:06.6120,0.473,1.068,-0.375,1.227
2025-11-18 20:16:06.6220,0.416,0.993,-0.43,1.159
2025-11-18 20:16:06.6320,0.363,0.948,-0.471,1.119
2025-11-18 20:16:06.6440,0.383,0.873,-0.438,1.049
2025-11-18 20:16:06.6570,0.415,0.816,-0.322,0.97
2025-11-18 20:16:06.6780,0.358,0.693,-0.156,0.795
2025-11-18 20:16:06.6780,0.358,0.693,-0.156,0.795
2025-11-18 20:16:06.6820,0.276,0.641,-0.183,0.721
2025-11-18 20:16:06.6970,0.242,0.632,-0.324,0.75
2025-11-18 20:16:06.7030,0.299,0.642,-0.48,0.856
2025-11-18 20:16:06.7130,0.351,0.657,-0.56,0.932
2025-11-18 20:16:06.7230,0.432,0.692,-0.465,0.939
2025-11-18 20:16:06.7330,0.479,0.682,-0.323,0.894
2025-11-18 20:16:06.7450,0.511,0.663,-0.242,0.871
2025-11-18 20:16:06.7580,0.488,0.631,-0.254,0.837
2025-11-18 20:16:06.7790,0.452,0.671,-0.324,0.872
2025-11-18 20:16:06.7800,0.452,0.671,-0.324,0.872
2025-11-18 20:16:06.7830,0.469,0.76,-0.307,0.944
2025-11-18 20:16:06.7970,0.499,0.827,-0.289,1.008
2025-11-18 20:16:06.8030,0.496,0.861,-0.316,1.043
2025-11-18 20:16:06.8130,0.482,0.881,-0.328,1.056
2025-11-18 20:16:06.8230,0.443,0.907,-0.284,1.049
2025-11-18 20:16:06.8330,0.119,1.171,-0.567,1.306
2025-11-18 20:16:06.8450,-0.046,1.007,-0.774,1.271
2025-11-18 20:16:06.8580,0.19,0.825,-0.211,0.872
2025-11-18 20:16:06.8780,0.832,1.018,0.515,1.412
2025-11-18 20:16:06.8790,0.832,1.018,0.515,1.412
2025-11-18 20:16:06.8830,0.731,0.972,-0.016,1.216
2025-11-18 20:16:06.8970,0.493,0.982,-0.851,1.39
2025-11-18 20:16:06.9030,0.476,0.941,-0.805,1.327
2025-11-18 20:16:06.9140,0.778,0.952,-0.208,1.247
2025-11-18 20:16:06.9240,0.702,0.936,-0.155,1.18
2025-11-18 20:16:06.9340,0.46,0.879,-0.333,1.046
2025-11-18 20:16:06.9460,0.345,0.847,-0.292,0.96
2025-11-18 20:16:06.9600,0.298,0.829,-0.26,0.919
2025-11-18 20:16:06.9810,0.532,0.916,-0.462,1.156
2025-11-18 20:16:06.9810,0.532,0.916,-0.462,1.156
2025-11-18 20:16:06.9820,0.622,0.937,-0.502,1.232
2025-11-18 20:16:06.9920,0.665,0.896,-0.424,1.194
2025-11-18 20:16:07.0020,0.507,0.791,-0.292,0.984
2025-11-18 20:16:07.0130,0.351,0.681,-0.224,0.798
2025-11-18 20:16:07.0230,0.284,0.695,-0.211,0.78
2025-11-18 20:16:07.0330,0.308,0.755,-0.308,0.872
2025-11-18 20:16:07.0430,0.348,0.848,-0.396,0.999
2025-11-18 20:16:07.0570,0.305,0.869,-0.353,0.986
2025-11-18 20:16:07.0800,0.145,0.832,-0.232,0.876
2025-11-18 20:16:07.0800,0.145,0.832,-0.232,0.876
2025-11-18 20:16:07.0830,0.083,0.824,-0.218,0.856
2025-11-18 20:16:07.0930,0.147,0.868,-0.277,0.923
2025-11-18 20:16:07.1030,0.278,0.956,-0.361,1.059
2025-11-18 20:16:07.1130,0.463,1.003,-0.393,1.173
2025-11-18 20:16:07.1230,0.485,0.944,-0.283,1.098
2025-11-18 20:16:07.1330,0.423,0.9,-0.148,1.005
2025-11-18 20:16:07.1430,0.357,0.86,-0.143,0.942
2025-11-18 20:16:07.1580,0.34,0.832,-0.196,0.92
2025-11-18 20:16:07.1820,0.282,0.798,-0.25,0.883
